age,height_cm,weight_kg,overall,potential,value,wage_eur,international_reputation,weak_foot,skill_moves,position,team_jersey_number,pace,shooting,passing,dribbling,defending,physic,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
26,170,69,68,69,1100000,6000,1,3,3,LM,7,86,60,59,74,30,46,,,,,,60,60,27,62,55,74,50,46,55,67,85,87,90,62,88,63,81,65,34,62,42,29,64,63,45,59,36,27,28,15,7,8,12,9
27,188,84,68,69,900000,4000,1,3,2,SUB,5,72,34,52,58,65,83,,,,,,65,21,63,62,29,48,32,29,44,66,67,76,73,68,74,47,86,76,85,50,88,67,26,36,48,63,63,67,64,14,8,16,9,7
29,189,84,68,69,725000,5000,1,2,1,GK,33,,,,,,,71,66,63,74,59,18,9,13,30,8,15,9,15,24,18,37,40,38,66,40,47,62,29,60,14,23,13,9,27,19,40,16,12,12,71,66,63,59,74
27,173,74,68,69,1000000,7000,1,3,3,SUB,14,86,64,60,70,34,67,,,,,,60,66,56,65,65,69,55,51,54,68,89,84,79,66,75,67,67,51,79,54,59,19,63,60,66,65,32,38,36,13,16,11,15,7
27,183,72,68,69,900000,8000,1,3,2,LCB,21,54,32,51,57,68,67,,,,,,47,30,65,59,26,52,34,35,55,59,56,52,66,69,62,36,84,66,67,31,64,63,25,46,42,54,70,70,71,6,9,12,7,12
27,175,64,68,69,900000,4000,1,3,2,SUB,20,72,35,60,66,65,70,,,,,,64,34,48,65,29,62,57,54,49,67,70,73,74,68,74,34,74,82,62,34,72,68,49,57,42,59,66,67,64,16,15,15,7,12
26,183,73,68,69,1100000,33000,1,4,3,RES,40,79,63,66,73,26,63,,,,,,67,58,42,67,68,74,74,62,67,75,80,78,76,55,72,68,63,76,66,70,39,20,59,59,62,59,37,16,14,5,14,12,7,11
28,182,69,68,69,900000,6000,1,4,3,SUB,18,80,55,62,69,64,67,,,,,,53,58,54,68,46,65,52,39,68,72,82,79,78,69,74,47,79,80,58,55,68,65,54,64,63,63,68,63,62,8,11,8,13,12
28,179,73,68,69,900000,4000,1,2,2,SUB,35,53,42,65,63,66,71,,,,,,61,29,52,68,40,62,63,58,65,63,57,49,68,63,72,54,53,77,72,55,66,68,59,64,45,65,67,70,63,15,7,9,10,16
25,168,63,68,69,1100000,2000,1,4,3,SUB,17,78,59,63,73,21,44,,,,,,69,59,43,67,58,72,62,42,50,69,80,76,85,66,94,61,37,80,31,57,35,20,60,65,60,51,17,18,19,14,11,10,11,11
28,183,77,68,69,875000,3000,1,3,2,RCB,5,48,27,51,49,66,71,,,,,,48,24,74,67,27,39,28,24,66,59,41,53,60,63,59,35,77,66,74,22,68,66,38,29,38,59,66,65,62,14,10,11,8,15
28,193,86,68,69,875000,3000,1,3,2,SUB,3,61,31,46,54,67,72,,,,,,38,30,72,58,22,51,21,23,57,57,57,64,57,65,53,45,51,61,82,18,67,64,35,37,33,59,66,68,64,14,8,16,10,11
27,179,72,68,69,900000,13000,1,2,2,SUB,3,55,25,43,46,68,71,,,,,,28,18,70,59,20,36,25,12,53,55,56,54,58,58,58,43,77,70,76,21,58,66,20,34,35,57,68,69,67,15,7,14,13,7
26,185,85,68,69,1000000,2000,1,3,3,LCM,6,81,60,64,69,67,83,,,,,,64,48,60,68,67,67,60,45,63,69,79,82,77,70,78,77,85,83,85,72,75,65,55,65,47,63,66,72,70,15,10,15,7,7
26,174,68,68,69,1100000,8000,1,3,3,SUB,22,84,56,62,70,40,57,,,,,,67,56,50,63,37,68,66,61,54,67,84,84,83,63,85,67,73,63,55,49,52,33,66,62,45,63,52,34,26,6,12,6,15,14
28,187,85,68,69,875000,7000,1,2,2,SUB,16,66,29,42,44,67,76,,,,,,35,22,62,50,22,36,25,27,48,49,64,68,59,62,50,45,80,62,87,33,64,66,21,37,29,64,70,67,65,9,5,12,14,11
27,182,75,68,69,1000000,11000,1,3,4,CAM,10,66,60,68,70,55,67,,,,,,69,60,50,72,53,68,67,61,65,74,65,67,71,68,63,62,64,66,70,56,62,67,64,64,67,63,41,61,63,8,11,9,11,6
27,182,76,68,69,900000,2000,1,4,3,RB,24,77,46,58,63,66,68,,,,,,66,42,64,59,39,63,50,38,55,63,77,77,64,65,66,55,69,73,67,47,65,63,51,56,41,60,68,67,66,7,9,14,11,15
27,179,76,68,69,900000,1000,1,3,2,SUB,3,87,39,57,59,68,70,,,,,,57,36,65,63,36,55,40,40,57,61,90,85,70,63,68,54,70,80,68,26,61,62,53,57,53,58,67,73,67,13,15,13,6,15
26,178,83,68,69,1100000,5000,1,4,3,RW,9,78,66,62,68,32,72,,,,,,65,68,59,65,49,67,59,45,53,68,77,79,72,61,76,69,63,70,78,63,64,22,69,64,52,64,35,30,25,9,9,11,14,11
25,176,73,68,69,1100000,4000,1,3,3,SUB,16,78,68,64,69,22,55,,,,,,55,72,46,65,63,67,68,53,64,70,81,76,78,64,74,64,46,56,61,65,42,20,59,71,68,72,19,21,16,12,15,7,8,13
27,175,71,68,69,0,0,1,3,2,,,74,57,65,66,66,73,,,,,,63,52,63,72,56,62,46,46,72,70,75,74,72,67,78,70,56,73,74,62,76,62,39,58,46,69,69,67,63,8,10,13,12,6
28,188,86,68,69,875000,3000,1,2,2,SUB,3,66,35,46,53,66,75,,,,,,42,38,71,57,30,50,27,28,46,51,61,70,65,67,56,37,80,70,78,25,71,62,48,38,35,56,66,67,65,10,10,13,15,11
27,183,75,68,69,925000,4000,1,4,4,CM,8,64,63,70,70,61,71,,,,,,78,56,36,66,55,69,73,73,67,71,69,59,73,67,75,75,66,80,64,69,76,65,53,72,63,67,61,64,65,16,13,10,10,7
26,177,70,68,69,1100000,6000,1,3,4,RM,17,77,63,60,70,41,64,,,,,,62,63,65,62,59,69,63,35,58,70,80,74,78,66,75,66,72,64,68,59,53,40,67,61,64,64,41,37,28,14,6,13,10,11
30,186,88,68,69,700000,1000,1,3,1,GK,1,,,,,,,64,76,73,64,68,16,15,13,26,14,18,14,39,22,20,46,49,32,57,39,55,52,33,63,20,17,16,13,29,40,38,16,14,13,64,76,73,68,64
27,171,67,68,69,900000,1000,1,4,3,LB,27,80,66,64,67,63,68,,,,,,65,64,45,64,67,65,69,74,59,66,79,80,81,60,81,71,83,83,65,68,55,64,63,63,65,61,65,66,63,10,15,11,12,16
29,187,87,68,69,725000,2000,1,3,1,GK,1,,,,,,,66,65,61,72,67,13,11,17,28,10,14,16,11,26,16,48,48,37,63,48,46,63,41,69,11,45,20,12,18,17,61,19,15,18,66,65,61,67,72
27,183,79,68,69,1000000,4000,1,3,3,SUB,50,83,65,48,67,23,71,,,,,,39,67,62,56,43,66,36,37,42,68,76,88,68,65,65,67,88,67,77,62,57,14,68,54,64,64,23,16,20,8,13,13,14,7
26,185,75,68,69,1000000,3000,1,3,3,LCM,8,67,65,66,65,59,82,,,,,,65,64,57,70,48,63,60,63,66,66,66,68,68,66,68,73,67,89,87,69,65,67,63,63,53,65,47,66,64,15,13,11,11,12
26,176,73,68,69,0,0,1,3,3,,,76,66,66,71,32,48,,,,,,65,66,49,67,53,73,69,68,60,68,78,75,78,58,76,72,54,60,50,67,28,23,62,66,64,59,43,25,22,10,9,8,7,10
27,187,83,68,69,1000000,5000,1,3,2,ST,8,59,68,52,60,27,72,,,,,,46,68,72,62,64,59,44,39,44,63,51,65,58,59,62,72,67,61,83,66,59,33,69,53,65,59,21,18,14,7,8,7,9,9
25,185,80,68,69,925000,2000,1,3,3,LB,27,73,33,55,64,65,72,,,,,,65,23,58,62,29,64,47,30,60,64,71,74,63,61,60,54,72,77,74,33,62,64,46,39,34,68,63,68,69,8,11,11,7,14
28,180,73,68,69,900000,4000,1,3,3,RDM,6,71,52,65,66,64,71,,,,,,46,48,56,71,47,64,69,73,67,66,64,76,75,66,74,59,60,72,72,52,69,68,60,68,58,65,63,67,59,7,7,8,7,13
27,186,83,68,69,925000,4000,1,3,2,RCM,21,54,48,58,60,66,79,,,,,,45,35,77,68,26,58,32,33,64,65,55,54,52,63,55,62,78,77,82,58,74,65,62,61,80,62,63,66,64,8,12,9,11,10
27,185,85,68,69,900000,6000,1,2,2,RCB,4,62,45,56,52,67,75,,,,,,49,44,71,61,44,51,45,39,64,49,59,64,59,58,65,55,58,70,80,35,71,70,45,54,48,56,60,69,69,6,11,10,8,8
28,189,84,68,69,875000,12000,1,1,2,SUB,2,45,36,45,49,67,68,,,,,,38,37,75,58,33,46,37,22,42,52,49,41,52,67,45,33,74,56,70,35,75,65,39,41,37,68,59,74,69,12,9,7,10,8
27,186,80,68,69,1000000,2000,1,3,2,RDM,5,31,55,60,60,64,76,,,,,,37,52,57,71,38,59,32,32,71,70,32,31,34,74,54,59,67,67,83,64,74,67,56,67,37,58,66,65,57,9,6,9,15,15
29,193,86,68,69,725000,6000,1,1,1,GK,1,,,,,,,70,64,67,72,62,11,16,12,28,19,16,14,18,21,16,51,48,39,65,50,50,65,35,78,16,41,18,18,59,23,56,15,12,20,70,64,67,62,72
27,174,67,68,69,1000000,3000,1,3,3,SUB,8,70,61,66,69,53,61,,,,,,62,56,53,70,50,68,60,51,66,69,72,69,74,68,75,68,65,74,58,63,49,55,64,69,73,65,53,53,52,11,10,15,14,6
27,180,72,68,69,1000000,6000,1,4,3,SUB,11,69,62,65,70,57,64,,,,,,54,62,46,72,61,68,66,53,70,68,67,71,88,61,84,62,60,81,57,68,63,63,57,65,51,62,55,59,59,5,4,14,4,9
27,184,80,68,69,900000,7000,1,2,2,SUB,5,65,42,49,48,66,76,,,,,,49,33,74,60,30,42,26,36,59,50,66,65,58,60,58,64,78,74,76,43,76,68,41,33,53,55,61,69,64,12,12,10,9,11
27,178,78,68,69,900000,9000,1,2,3,RDM,61,79,52,57,66,66,68,,,,,,64,40,60,62,58,65,65,38,60,65,78,80,71,65,77,70,64,74,68,60,62,64,60,44,43,58,65,70,63,8,11,13,7,9
26,171,70,68,69,1100000,5000,1,2,3,SUB,5,84,56,65,71,60,62,,,,,,69,46,48,63,52,67,73,68,59,70,85,84,88,62,85,73,82,68,54,68,71,61,59,65,40,70,62,61,62,6,13,12,10,11
26,176,75,68,69,1100000,6000,1,4,3,SUB,9,82,66,57,73,29,70,,,,,,62,66,59,62,51,73,53,39,39,69,79,84,79,67,85,75,61,83,67,63,65,21,65,64,67,59,35,21,22,8,10,14,9,9
28,201,95,68,69,875000,3000,1,2,2,SUB,44,39,26,44,46,66,74,,,,,,26,24,71,65,26,39,22,29,55,59,38,39,38,66,30,32,60,52,88,20,71,68,29,26,38,63,68,64,57,13,14,11,9,12
26,182,79,68,69,1100000,5000,1,3,3,SUB,29,77,68,52,68,24,62,,,,,,37,70,59,63,64,70,48,39,46,66,74,80,68,63,64,72,70,63,71,63,34,12,64,56,70,54,29,17,20,7,15,14,8,14
26,179,74,68,69,1000000,6000,1,3,3,LCM,10,75,58,70,71,53,63,,,,,,67,56,49,72,50,68,75,78,68,74,76,74,79,66,75,66,64,74,62,59,49,61,55,68,52,60,43,58,51,15,12,10,13,8
28,188,76,68,69,875000,5000,1,3,2,SUB,4,30,27,43,43,71,67,,,,,,32,25,67,55,19,32,33,40,54,52,31,30,55,65,57,38,34,67,70,21,70,75,23,29,42,68,73,69,67,7,16,6,10,10
27,171,65,68,69,1000000,2000,1,3,2,SUB,23,52,64,65,60,66,61,,,,,,62,59,47,71,31,62,34,59,70,58,47,56,58,58,64,71,59,82,49,72,67,72,66,64,77,57,66,68,62,12,13,5,8,10
26,170,70,68,69,1100000,4000,1,3,3,LM,11,86,66,58,69,25,65,,,,,,58,64,70,63,52,67,49,44,54,69,90,82,82,64,74,70,77,74,66,67,47,15,68,58,74,61,34,12,16,10,12,13,7,9
27,181,78,68,69,900000,6000,1,3,2,SUB,6,71,45,60,59,67,64,,,,,,61,46,66,69,43,55,39,34,61,62,72,71,67,67,61,44,54,57,70,42,62,69,54,54,41,60,60,69,74,13,6,12,12,12
26,178,71,68,69,1100000,3000,1,3,3,SUB,25,79,55,64,70,60,67,,,,,,61,54,41,67,43,68,66,60,59,66,84,75,83,67,81,58,74,86,58,57,65,61,57,67,46,61,59,64,66,6,13,9,12,14
26,175,69,68,69,1100000,8000,1,2,3,SUB,19,78,66,62,70,51,67,,,,,,60,62,43,66,69,73,52,61,63,65,78,78,74,56,73,70,63,72,75,68,43,54,68,60,66,62,55,52,41,10,7,6,14,9
26,169,65,68,69,1100000,3000,1,4,3,SUB,21,88,63,63,72,23,52,,,,,,71,68,37,67,52,72,48,48,56,69,84,92,85,51,84,65,43,70,51,59,35,14,42,63,55,57,37,13,19,8,8,7,6,10
27,170,70,68,69,900000,3000,1,3,2,LB,4,77,47,59,68,63,72,,,,,,68,48,59,62,44,66,53,39,51,67,77,77,74,65,82,49,70,85,68,41,68,66,52,56,44,61,64,61,63,10,13,10,10,14
27,181,82,68,69,1000000,7000,1,3,3,ST,33,73,66,45,64,24,59,,,,,,34,71,69,57,66,61,42,26,34,64,74,72,76,66,70,63,78,53,72,56,27,19,73,49,64,58,18,19,17,8,15,12,9,10
26,179,69,68,69,1000000,7000,1,3,3,SUB,37,64,58,67,70,54,67,,,,,,62,57,52,70,45,71,57,58,73,70,68,60,67,64,69,58,57,75,62,65,70,61,57,68,57,69,54,53,49,11,10,15,8,14
26,183,70,68,69,1100000,4000,1,3,3,SUB,8,66,64,66,68,55,64,,,,,,62,60,62,70,66,69,60,62,66,69,69,64,66,66,66,71,58,69,61,67,69,52,66,67,61,67,58,54,52,12,9,12,11,14
25,180,75,68,69,925000,2000,1,3,2,SUB,33,65,43,60,64,68,67,,,,,,68,35,66,65,38,62,46,42,58,63,67,63,74,65,65,59,66,66,67,42,68,66,58,51,37,62,68,71,69,7,6,8,10,8
27,175,69,68,69,900000,4000,1,3,2,LB,20,76,47,57,66,64,66,,,,,,64,46,64,63,50,63,58,38,49,67,78,75,75,67,80,59,41,86,56,32,73,63,58,52,48,60,60,68,62,7,11,6,12,7
27,182,75,68,69,900000,4000,1,3,2,LB,3,81,26,41,55,67,69,,,,,,62,23,58,38,27,48,31,32,29,59,78,83,64,72,63,30,71,75,71,24,55,71,47,38,31,35,68,68,66,6,5,11,6,6
26,171,70,68,69,1000000,5000,1,3,3,SUB,15,76,55,68,74,55,66,,,,,,64,51,47,70,54,73,75,60,74,71,79,73,86,62,85,65,70,80,58,57,65,47,55,66,49,65,61,57,59,14,14,9,13,12
36,191,90,68,68,180000,3000,2,2,2,RCB,4,30,34,44,35,66,79,,,,,,33,26,65,66,24,29,22,23,49,38,31,30,32,60,49,48,64,56,91,36,80,62,43,23,45,63,67,69,62,8,8,9,10,8
34,188,76,68,68,400000,5000,1,2,1,SUB,14,,,,,,,68,66,63,71,66,12,19,19,24,20,14,19,18,28,21,50,51,65,66,58,47,70,38,55,19,37,22,18,43,27,55,13,19,11,68,66,63,66,71
37,172,68,68,68,160000,2000,1,4,3,SUB,7,74,58,64,66,65,64,,,,,,63,55,54,67,62,64,67,62,59,64,75,74,75,70,74,66,72,70,59,56,65,64,63,61,59,73,66,67,67,12,6,8,6,11
37,183,74,68,68,280000,2000,2,5,3,CM,7,38,66,72,68,50,60,,,,,,72,64,52,72,64,68,74,69,68,68,36,39,68,73,64,70,69,49,64,66,63,55,66,75,67,74,52,46,43,13,12,13,8,6
36,174,75,68,68,325000,10000,2,3,3,SUB,19,40,70,67,68,55,55,,,,,,69,69,71,70,71,65,55,54,61,72,37,42,68,63,76,73,70,32,60,69,65,51,73,68,70,68,58,51,46,8,11,14,14,10
37,170,65,68,68,300000,2000,1,4,3,CAM,18,59,61,69,71,48,58,,,,,,70,57,50,71,62,68,59,65,69,71,58,60,78,62,87,65,48,33,62,62,81,45,65,70,78,71,52,49,41,13,14,12,10,13
36,190,90,68,68,300000,6000,2,4,3,SUB,24,32,61,73,66,68,62,,,,,,63,55,72,78,62,70,78,60,74,76,32,32,35,58,37,69,49,33,76,65,68,65,66,76,69,78,67,70,68,11,10,14,13,15
34,191,85,68,68,400000,19000,1,2,1,RES,35,,,,,,,69,68,66,66,69,11,12,12,39,15,11,11,14,34,22,29,31,37,59,45,50,66,31,60,11,45,24,11,52,22,62,14,12,11,69,68,66,69,66
37,180,77,68,68,180000,6000,1,3,2,SUB,5,55,37,54,48,67,64,,,,,,57,31,66,63,37,34,44,34,53,59,55,55,67,67,60,54,75,44,70,33,72,67,30,42,46,60,68,67,65,10,11,11,16,9
33,194,85,68,68,475000,5000,1,2,1,SUB,35,,,,,,,69,69,63,67,69,15,12,15,29,15,13,11,11,39,23,56,54,51,60,41,47,74,29,61,14,36,26,13,44,18,47,17,14,15,69,69,63,69,67
34,191,89,68,68,325000,3000,1,3,2,RCB,5,29,27,50,50,67,75,,,,,,49,17,73,56,23,51,26,41,61,58,27,31,27,61,32,54,29,64,82,22,81,65,26,42,43,50,66,69,66,6,15,16,13,10
35,193,85,68,68,240000,1000,2,3,1,GK,1,,,,,,,69,70,69,68,65,14,16,14,19,13,17,11,18,28,31,47,52,53,61,54,52,68,25,69,19,32,23,19,50,42,55,11,15,14,69,70,69,65,68
35,186,77,68,68,400000,2000,1,3,2,ST,9,59,68,58,61,33,66,,,,,,54,72,71,62,66,59,63,65,56,63,53,64,61,69,58,68,76,55,82,58,38,23,70,51,68,60,42,20,25,14,15,12,9,7
40,185,80,68,68,0,4000,3,4,2,SUB,20,44,73,62,57,29,62,,,,,,65,75,70,58,84,54,78,68,56,66,34,53,33,66,63,67,72,36,81,67,44,32,76,65,86,73,30,15,16,11,6,12,10,9
34,188,83,68,68,325000,6000,1,3,2,SUB,15,36,66,62,57,67,81,,,,,,52,65,72,66,62,60,39,57,63,63,34,37,31,63,42,71,36,84,84,64,79,67,74,69,68,76,68,66,61,11,7,16,10,12
39,176,80,68,68,120000,2000,2,3,2,SUB,5,33,56,66,61,66,74,,,,,,68,45,67,68,50,59,54,62,69,65,33,33,57,64,67,68,72,63,77,69,81,64,60,61,62,70,65,66,67,15,15,7,10,7
34,180,76,68,68,475000,12000,1,3,3,SUB,35,56,68,58,68,35,61,,,,,,56,67,67,59,71,66,62,52,45,69,58,54,79,68,64,69,72,61,70,66,34,35,71,70,75,72,39,23,22,14,15,14,14,13
34,183,77,68,68,475000,5000,2,4,3,LS,22,69,71,58,68,35,70,,,,,,52,72,57,60,69,66,62,61,54,70,73,66,70,66,70,73,69,70,69,67,72,33,62,63,72,73,32,32,30,16,15,9,16,9
36,187,88,68,68,150000,1000,1,2,1,SUB,30,,,,,,,62,71,64,62,72,13,11,17,23,10,12,14,11,32,15,42,35,44,69,33,48,44,31,81,14,34,24,14,52,12,63,22,18,11,62,71,64,72,62
35,180,78,68,68,400000,3000,1,5,4,CAM,10,72,63,62,70,50,71,,,,,,65,61,53,61,65,69,69,61,60,70,71,72,75,73,65,75,65,72,67,60,80,51,65,61,50,71,42,55,53,11,6,16,12,6
34,186,85,68,68,325000,4000,1,3,2,LCB,23,45,42,60,59,67,75,,,,,,66,35,67,64,49,59,57,43,59,55,45,45,72,65,55,47,77,76,75,47,71,67,38,51,66,70,64,68,68,9,16,16,12,9
36,188,84,68,68,150000,2000,1,2,1,GK,12,,,,,,,65,67,68,64,71,39,13,35,42,39,42,12,29,32,23,33,36,29,67,37,51,40,32,43,9,31,13,10,34,26,31,21,13,15,65,67,68,71,64
39,186,88,68,68,120000,2000,2,2,2,SUB,27,30,54,55,40,65,75,,,,,,64,47,71,57,37,37,53,65,51,46,30,30,30,57,30,75,41,32,93,52,90,66,49,43,69,65,63,65,67,6,16,14,7,6
34,184,79,68,68,325000,1000,2,3,2,SUB,34,38,52,56,56,65,80,,,,,,49,45,71,65,46,54,52,60,62,58,36,39,59,59,53,63,76,71,86,60,79,65,37,42,69,62,59,68,63,6,9,13,15,14
33,186,76,68,68,425000,3000,1,3,2,SUB,4,65,38,49,54,67,73,,,,,,43,33,72,56,46,46,55,37,46,62,66,65,67,56,67,53,64,70,75,31,73,63,47,47,32,50,66,68,66,11,8,8,15,14
37,181,77,68,68,90000,2000,1,3,1,GK,1,,,,,,,70,64,65,67,66,23,12,22,29,15,11,13,12,26,17,45,62,60,66,60,49,80,43,58,13,34,20,12,30,23,49,17,11,12,70,64,65,66,67
33,185,83,68,68,525000,9000,2,3,3,SUB,26,40,74,75,65,60,67,,,,,,82,67,70,70,76,66,85,81,73,72,48,34,49,61,53,85,83,32,75,78,88,58,68,75,80,62,61,59,54,8,7,9,6,6
32,183,78,68,68,575000,7000,1,3,2,RB,2,60,42,58,61,68,70,,,,,,65,38,68,64,27,59,37,39,53,63,56,63,62,60,63,65,76,71,71,33,66,66,51,56,30,64,69,68,67,7,16,9,9,6
32,183,75,68,68,575000,4000,1,2,2,RCB,4,46,22,54,56,66,76,,,,,,58,15,69,62,30,58,34,52,57,55,36,55,45,56,66,42,74,76,79,13,67,64,25,39,38,60,67,67,65,8,15,12,11,10
35,180,74,68,68,375000,2000,1,4,3,CM,8,66,65,66,65,66,67,,,,,,64,61,64,70,59,64,61,65,67,66,67,65,67,73,64,70,68,66,67,71,70,63,64,64,60,63,66,68,66,8,10,16,6,7
33,172,69,68,68,550000,4000,2,3,3,SUB,32,63,66,70,70,51,60,,,,,,69,63,55,69,72,68,74,75,68,70,65,62,77,65,79,73,59,70,56,67,60,34,56,72,71,72,57,57,48,7,9,9,12,12
33,174,70,68,68,400000,4000,1,2,2,LB,2,68,58,66,64,67,70,,,,,,70,52,57,66,61,60,60,60,64,65,68,68,71,69,69,66,73,70,72,61,65,66,56,64,63,63,68,68,68,9,8,13,10,10
32,180,75,68,68,700000,2000,1,3,3,RAM,10,76,65,64,70,53,69,,,,,,66,59,58,67,67,70,63,68,57,67,76,76,74,67,73,73,75,82,65,71,62,56,63,59,59,66,52,51,50,9,16,14,15,8
33,185,78,68,68,475000,3000,1,3,1,GK,16,,,,,,,66,65,64,68,69,10,9,8,19,15,9,10,10,25,18,34,54,51,64,60,48,78,40,72,9,16,16,6,33,16,54,10,13,12,66,65,64,69,68
33,180,79,68,68,425000,13000,1,3,2,SUB,29,63,50,63,64,67,71,,,,,,61,49,57,67,47,63,61,54,65,67,62,63,63,67,64,55,79,74,72,46,61,70,48,58,58,73,69,66,66,7,15,7,9,9
36,185,75,68,68,180000,2000,1,3,2,LCB,5,59,46,58,46,66,74,,,,,,65,26,82,59,35,41,66,41,62,48,52,64,58,59,53,74,80,63,79,61,75,63,50,48,51,52,65,65,62,7,11,12,9,9
33,170,67,68,68,550000,2000,1,4,3,SUB,20,65,65,66,69,34,57,,,,,,65,66,43,70,59,70,49,57,67,67,64,65,75,63,71,67,68,47,61,68,56,24,62,67,53,66,35,37,32,8,10,9,16,6
32,184,78,68,68,725000,4000,1,3,2,RS,21,65,67,58,63,39,71,,,,,,45,66,69,63,67,62,57,57,57,63,66,64,58,70,69,70,75,69,70,65,73,41,68,64,65,65,41,31,27,12,12,8,11,10
33,181,80,68,68,425000,15000,2,3,3,CDM,8,41,64,67,64,67,65,,,,,,67,61,58,67,63,64,73,67,65,68,46,37,48,66,75,69,68,66,66,64,61,70,60,65,77,74,66,68,65,13,8,14,6,6
34,180,80,68,68,425000,5000,1,3,2,SUB,21,48,64,69,61,66,69,,,,,,63,58,60,68,59,59,68,78,73,64,58,40,56,61,64,74,62,67,71,71,68,72,60,71,65,62,66,67,61,15,6,10,8,16
33,185,87,68,68,425000,6000,1,3,2,LCB,4,54,26,52,51,67,75,,,,,,52,23,66,57,17,45,34,17,58,55,52,55,55,64,61,40,77,71,77,24,75,64,21,50,25,55,70,67,67,16,10,8,14,7
35,188,85,68,68,400000,4000,1,3,3,RS,20,49,66,56,62,44,79,,,,,,47,66,73,58,67,63,45,56,54,67,47,50,53,70,40,72,84,66,85,59,78,48,68,68,67,63,55,30,20,11,8,11,7,12
33,173,67,68,68,525000,4000,1,3,2,LCM,88,39,49,69,67,60,73,,,,,,62,41,36,72,55,65,67,70,68,67,39,39,69,66,76,59,74,70,68,49,87,66,63,70,53,72,59,64,60,16,12,13,13,15
34,191,89,68,68,400000,13000,1,3,1,RES,33,,,,,,,69,65,64,69,68,11,9,20,13,15,10,11,13,22,15,32,34,48,60,33,48,52,33,49,13,18,23,16,40,14,34,9,17,12,69,65,64,68,69
34,181,74,68,68,325000,3000,2,2,2,LCB,4,66,40,64,64,65,72,,,,,,67,30,50,66,48,65,63,58,57,66,58,72,52,69,70,52,59,62,75,46,79,67,42,65,55,76,69,65,65,9,10,9,13,7
35,185,79,68,68,280000,2000,1,3,2,LDM,18,43,60,60,61,66,72,,,,,,42,54,66,68,48,59,52,70,68,67,45,41,54,68,60,80,68,65,75,58,74,68,50,58,65,68,65,67,65,16,16,12,10,14
33,183,77,68,68,425000,5000,1,3,2,RCM,12,40,41,62,54,66,80,,,,,,56,23,57,67,41,45,64,62,61,60,43,38,58,71,74,60,73,87,77,54,82,63,57,60,50,63,71,66,62,7,6,11,8,7
31,190,76,68,68,575000,2000,1,3,1,GK,21,,,,,,,66,66,65,68,65,18,13,14,43,10,15,11,12,28,23,59,53,63,71,60,49,73,36,74,13,34,23,14,46,14,55,8,13,14,66,66,65,65,68
32,196,87,68,68,575000,5000,1,3,2,SUB,31,42,44,47,46,69,75,,,,,,29,42,66,54,55,44,39,29,60,49,41,43,43,61,31,65,32,52,91,27,75,67,48,48,38,56,71,69,66,13,15,7,12,11
32,167,67,68,68,700000,6000,1,3,3,SUB,15,52,64,71,68,39,65,,,,,,68,60,39,72,55,66,73,76,69,69,53,52,78,56,82,68,52,74,67,67,54,58,66,74,76,72,41,30,22,15,12,14,14,6
34,181,77,68,68,425000,3000,1,3,2,LCM,14,69,61,65,64,67,77,,,,,,65,56,56,65,53,61,52,51,63,65,68,70,68,71,66,65,76,75,80,66,71,68,63,72,67,63,69,69,64,13,10,8,11,6
32,191,86,68,68,550000,5000,1,2,1,SUB,99,,,,,,,70,62,64,70,68,20,12,23,27,13,17,20,10,25,23,55,57,44,62,35,48,68,45,79,14,44,24,12,32,12,55,21,23,19,70,62,64,68,70
32,187,95,68,68,725000,4000,2,1,2,RS,9,60,69,66,63,34,79,,,,,,63,67,74,69,68,68,64,64,68,54,59,61,61,68,63,77,79,60,88,68,78,15,62,63,63,58,21,43,41,9,16,8,14,16
33,185,70,68,68,425000,12000,1,2,2,RES,32,44,28,47,43,69,61,,,,,,31,28,64,61,29,31,26,34,54,52,45,43,55,64,65,32,75,34,74,24,61,67,29,42,29,63,71,68,71,6,10,6,11,6
31,180,76,68,68,650000,2000,1,3,3,RB,5,71,55,66,66,65,74,,,,,,66,50,59,68,41,65,68,51,64,69,70,71,67,66,62,64,64,80,72,57,72,66,65,67,51,64,66,66,62,7,7,10,10,11
32,173,70,68,68,700000,6000,1,3,3,SUB,87,76,70,65,72,27,53,,,,,,68,68,59,68,75,72,58,62,58,68,76,76,77,72,77,75,67,46,57,73,49,16,59,65,62,60,35,19,14,14,14,14,11,14
33,183,73,68,68,425000,2000,1,2,2,SUB,68,48,33,42,39,66,74,,,,,,43,19,70,47,48,30,43,49,26,48,34,60,46,63,43,55,80,61,77,35,80,67,24,40,54,66,66,65,65,10,13,12,14,11
